id,Neighborhood_name,LSOA11CD,LSOA11NM,centroid_distance_m
4248,Waltham Forest,E01004356,Waltham Forest 001D,0.013097354441505405
4249,Waltham Forest,E01004357,Waltham Forest 001E,0.011975467526804643
4250,Waltham Forest,E01004358,Waltham Forest 002D,0.011268035249190848
4251,Waltham Forest,E01004359,Waltham Forest 002E,0.011133309139444632
4252,Waltham Forest,E01004360,Waltham Forest 004B,0.010753457512377948
4253,Waltham Forest,E01004361,Waltham Forest 005A,0.013850081474360917
4254,Waltham Forest,E01004362,Waltham Forest 021A,0.01152688767555815
4255,Waltham Forest,E01004363,Waltham Forest 019A,0.012058811188907446
4256,Waltham Forest,E01004364,Waltham Forest 019B,0.011847344680697048
4257,Waltham Forest,E01004365,Waltham Forest 020A,0.011496040464628985
4258,Waltham Forest,E01004366,Waltham Forest 019C,0.011761827854304251
4259,Waltham Forest,E01004367,Waltham Forest 019D,0.012045973226242679
4260,Waltham Forest,E01004368,Waltham Forest 019E,0.012230554364911057
4261,Waltham Forest,E01004369,Waltham Forest 023A,0.012665128648198382
4262,Waltham Forest,E01004370,Waltham Forest 023B,0.013231818120439371
4263,Waltham Forest,E01004371,Waltham Forest 025A,0.01289671474475184
4264,Waltham Forest,E01004372,Waltham Forest 023C,0.013337703606354463
4265,Waltham Forest,E01004373,Waltham Forest 025B,0.012442179319528315
4266,Waltham Forest,E01004374,Waltham Forest 025C,0.01320010187280161
4267,Waltham Forest,E01004375,Waltham Forest 025D,0.01293206749126039
4268,Waltham Forest,E01004376,Waltham Forest 025E,0.013295133738293285
4269,Waltham Forest,E01004377,Waltham Forest 010C,0.012446083222851945
4270,Waltham Forest,E01004378,Waltham Forest 010D,0.01406529870081846
4271,Waltham Forest,E01004379,Waltham Forest 007A,0.010783319188227716
4272,Waltham Forest,E01004380,Waltham Forest 007B,0.012248150436858982
4273,Waltham Forest,E01004381,Waltham Forest 007C,0.011896229334258391
4274,Waltham Forest,E01004382,Waltham Forest 008C,0.01080878767119682
4275,Waltham Forest,E01004383,Waltham Forest 007D,0.013504536693919334
4276,Waltham Forest,E01004384,Waltham Forest 003A,0.011198373701737367
4277,Waltham Forest,E01004385,Waltham Forest 003B,0.011114662205450881
4278,Waltham Forest,E01004386,Waltham Forest 003C,0.010751436055906389
4279,Waltham Forest,E01004387,Waltham Forest 007E,0.011148960686678337
4280,Waltham Forest,E01004388,Waltham Forest 007F,0.01121372741871481
4281,Waltham Forest,E01004389,Waltham Forest 003D,0.011688041040835888
4282,Waltham Forest,E01004390,Waltham Forest 003E,0.011048479789191034
4283,Waltham Forest,E01004391,Waltham Forest 014A,0.011296443374364824
4284,Waltham Forest,E01004392,Waltham Forest 017A,0.011362202604547603
4285,Waltham Forest,E01004393,Waltham Forest 014B,0.0118256880017389
4286,Waltham Forest,E01004394,Waltham Forest 017B,0.010970912158661599
4287,Waltham Forest,E01004395,Waltham Forest 018A,0.0114572523467039
4288,Waltham Forest,E01004396,Waltham Forest 012A,0.011886262678087605
4289,Waltham Forest,E01004397,Waltham Forest 017C,0.013613335053406263
4290,Waltham Forest,E01004398,Waltham Forest 009A,0.010852522013940737
4291,Waltham Forest,E01004399,Waltham Forest 009B,0.01084244986166349
4292,Waltham Forest,E01004400,Waltham Forest 009C,0.011235160954556843
4293,Waltham Forest,E01004401,Waltham Forest 014C,0.010023524932443005
4294,Waltham Forest,E01004402,Waltham Forest 009D,0.011825586029560995
4295,Waltham Forest,E01004403,Waltham Forest 009E,0.011133841828219417
4296,Waltham Forest,E01004404,Waltham Forest 014D,0.011858908481861694
4297,Waltham Forest,E01004405,Waltham Forest 020B,0.01145621415902095
4298,Waltham Forest,E01004406,Waltham Forest 016A,0.01313450961227274
4299,Waltham Forest,E01004407,Waltham Forest 013A,0.012157637989304618
4300,Waltham Forest,E01004408,Waltham Forest 016B,0.013352573884560289
4301,Waltham Forest,E01004409,Waltham Forest 016C,0.01294046798499713
4302,Waltham Forest,E01004410,Waltham Forest 013B,0.011725029930741667
4303,Waltham Forest,E01004411,Waltham Forest 016D,0.013196984850058846
4304,Waltham Forest,E01004412,Waltham Forest 015A,0.011840248912140241
4305,Waltham Forest,E01004413,Waltham Forest 004C,0.010735442619236044
4306,Waltham Forest,E01004414,Waltham Forest 005B,0.013413849166858158
4307,Waltham Forest,E01004415,Waltham Forest 004D,0.010747219541107834
4308,Waltham Forest,E01004416,Waltham Forest 004E,0.010729579111360263
4309,Waltham Forest,E01004417,Waltham Forest 005C,0.014337248210059534
4310,Waltham Forest,E01004418,Waltham Forest 008D,0.013419078130082002
4311,Waltham Forest,E01004419,Waltham Forest 008E,0.010930390836656792
4312,Waltham Forest,E01004420,Waltham Forest 020C,0.012481941633764822
4313,Waltham Forest,E01004421,Waltham Forest 018B,0.013348084963313963
4314,Waltham Forest,E01004422,Waltham Forest 022A,0.011390421524403373
4315,Waltham Forest,E01004423,Waltham Forest 020D,0.012769004518262059
4316,Waltham Forest,E01004424,Waltham Forest 022B,0.013622159476142322
4317,Waltham Forest,E01004425,Waltham Forest 022C,0.011697417736862158
4318,Waltham Forest,E01004426,Waltham Forest 022D,0.014677652084143403
4319,Waltham Forest,E01004427,Waltham Forest 022E,0.01340008228988802
4320,Waltham Forest,E01004428,Waltham Forest 026B,0.012450768215652495
4321,Waltham Forest,E01004429,Waltham Forest 026C,0.012155205210948237
4322,Waltham Forest,E01004430,Waltham Forest 026D,0.011962944300644008
4323,Waltham Forest,E01004432,Waltham Forest 023D,0.01176821714497161
4324,Waltham Forest,E01004434,Waltham Forest 026E,0.01133862323603659
4325,Waltham Forest,E01004435,Waltham Forest 023E,0.011545233123207956
4326,Waltham Forest,E01004436,Waltham Forest 021B,0.011745515473412994
4327,Waltham Forest,E01004437,Waltham Forest 021C,0.012547892559759096
4328,Waltham Forest,E01004438,Waltham Forest 024C,0.012059065173259161
4329,Waltham Forest,E01004439,Waltham Forest 021D,0.01307301313298152
4330,Waltham Forest,E01004440,Waltham Forest 024D,0.012454302394785486
4331,Waltham Forest,E01004441,Waltham Forest 024E,0.012337637448960721
4332,Waltham Forest,E01004442,Waltham Forest 021E,0.011458850668301629
4333,Waltham Forest,E01004443,Waltham Forest 016E,0.014402983539364195
4334,Waltham Forest,E01004444,Waltham Forest 017D,0.011348073491408879
4335,Waltham Forest,E01004445,Waltham Forest 018C,0.012940157435571243
4336,Waltham Forest,E01004446,Waltham Forest 017E,0.010838490029146124
4337,Waltham Forest,E01004447,Waltham Forest 016F,0.0139781203121363
4338,Waltham Forest,E01004448,Waltham Forest 018D,0.011791720396877328
4339,Waltham Forest,E01004449,Waltham Forest 018E,0.012373035433972104
4340,Waltham Forest,E01004450,Waltham Forest 006A,0.014242318727590771
4341,Waltham Forest,E01004451,Waltham Forest 005D,0.014979326709923062
4342,Waltham Forest,E01004452,Waltham Forest 005E,0.01565285808228766
4343,Waltham Forest,E01004453,Waltham Forest 006B,0.012719056332575033
4344,Waltham Forest,E01004454,Waltham Forest 006C,0.01572904203035691
4345,Waltham Forest,E01004455,Waltham Forest 006D,0.013276355766225614
4346,Waltham Forest,E01004456,Waltham Forest 006E,0.012184265530655014
4347,Waltham Forest,E01004457,Waltham Forest 012B,0.013527893292712421
4348,Waltham Forest,E01004458,Waltham Forest 012C,0.012020532435794576
4349,Waltham Forest,E01004459,Waltham Forest 012D,0.012614871819000633
4350,Waltham Forest,E01004460,Waltham Forest 011D,0.014482606431178002
4351,Waltham Forest,E01004461,Waltham Forest 014E,0.01193697187574312
4352,Waltham Forest,E01004462,Waltham Forest 011E,0.01343732195243034
4353,Waltham Forest,E01004463,Waltham Forest 012E,0.013711071211086103
4354,Waltham Forest,E01004464,Waltham Forest 013C,0.012887601473675915
4355,Waltham Forest,E01004465,Waltham Forest 015B,0.011986018876987612
4356,Waltham Forest,E01004466,Waltham Forest 015C,0.011958500540984898
4357,Waltham Forest,E01004467,Waltham Forest 015D,0.011724497422770735
4358,Waltham Forest,E01004468,Waltham Forest 015E,0.012031544444491804
4359,Waltham Forest,E01004469,Waltham Forest 013D,0.013005229289698791
4360,Waltham Forest,E01004470,Waltham Forest 013E,0.013288622360821737
4361,Waltham Forest,E01004471,Waltham Forest 013F,0.012868217927610812
4362,Wandsworth,E01004472,Wandsworth 021A,0.010597893618926907
4363,Wandsworth,E01004473,Wandsworth 026A,0.010466179984852528
4364,Wandsworth,E01004474,Wandsworth 021B,0.010910175481273807
4365,Wandsworth,E01004475,Wandsworth 026B,0.010925172828322996
4366,Wandsworth,E01004476,Wandsworth 021C,0.010857633318559311
4367,Wandsworth,E01004477,Wandsworth 017A,0.01136015408041132
4368,Wandsworth,E01004478,Wandsworth 017B,0.011357869934091897
4369,Wandsworth,E01004479,Wandsworth 017C,0.011385226192679915
4370,Wandsworth,E01004480,Wandsworth 026C,0.010803030084595894
4371,Wandsworth,E01004481,Wandsworth 029A,0.011728338898774664
4372,Wandsworth,E01004482,Wandsworth 030A,0.01170095311201882
4373,Wandsworth,E01004483,Wandsworth 026D,0.011739903748962884
4374,Wandsworth,E01004484,Wandsworth 026E,0.011510106554574035
4375,Wandsworth,E01004485,Wandsworth 030B,0.011257271558710863
4376,Wandsworth,E01004486,Wandsworth 026F,0.010876142975782755
4377,Wandsworth,E01004487,Wandsworth 030C,0.01095759170429749
4378,Wandsworth,E01004488,Wandsworth 029B,0.011613912721592177
4379,Wandsworth,E01004489,Wandsworth 030D,0.011054485238349041
4380,Wandsworth,E01004490,Wandsworth 031A,0.012396660287084887
4381,Wandsworth,E01004491,Wandsworth 031B,0.012426210762702249
4382,Wandsworth,E01004492,Wandsworth 031C,0.01264555359895629
4383,Wandsworth,E01004493,Wandsworth 019A,0.012216401756990349
4384,Wandsworth,E01004494,Wandsworth 018A,0.012254521657836021
4385,Wandsworth,E01004495,Wandsworth 024A,0.012301875496678414
4386,Wandsworth,E01004496,Wandsworth 024B,0.012219941979209892
4387,Wandsworth,E01004497,Wandsworth 024C,0.012067892110188702
4388,Wandsworth,E01004498,Wandsworth 031D,0.0123064209395244
4389,Wandsworth,E01004499,Wandsworth 020A,0.012622200932191947
4390,Wandsworth,E01004500,Wandsworth 014A,0.012530284732009225
4391,Wandsworth,E01004501,Wandsworth 014B,0.01203375601412281
4392,Wandsworth,E01004502,Wandsworth 020B,0.012446042116465019
4393,Wandsworth,E01004503,Wandsworth 014C,0.012875113136644058
4394,Wandsworth,E01004504,Wandsworth 020C,0.01207179120656161
4395,Wandsworth,E01004505,Wandsworth 014D,0.012617771176690808
4396,Wandsworth,E01004506,Wandsworth 011A,0.01242408219348702
4397,Wandsworth,E01004507,Wandsworth 014E,0.012942512395326048
4398,Wandsworth,E01004508,Wandsworth 012A,0.01225776432296899
4399,Wandsworth,E01004509,Wandsworth 010A,0.012762761857059424
4400,Wandsworth,E01004510,Wandsworth 012B,0.012390725905156072
4401,Wandsworth,E01004511,Wandsworth 010B,0.012487842742604066
4402,Wandsworth,E01004512,Wandsworth 019B,0.012181946195063804
4403,Wandsworth,E01004513,Wandsworth 018B,0.01232309790706683
4404,Wandsworth,E01004514,Wandsworth 012C,0.012540651007885963
4405,Wandsworth,E01004515,Wandsworth 012D,0.012282116078795756
4406,Wandsworth,E01004516,Wandsworth 036A,0.011620880283527328
4407,Wandsworth,E01004517,Wandsworth 037A,0.011512534197147914
4408,Wandsworth,E01004518,Wandsworth 036B,0.011436530396670126
4409,Wandsworth,E01004519,Wandsworth 036C,0.012009777260256125
4410,Wandsworth,E01004520,Wandsworth 036D,0.011689739153547929
4411,Wandsworth,E01004521,Wandsworth 037B,0.011669834971929607
4412,Wandsworth,E01004522,Wandsworth 037C,0.011658912851550124
4413,Wandsworth,E01004523,Wandsworth 036E,0.011203360185816384
4414,Wandsworth,E01004524,Wandsworth 037D,0.011344202506207655
4415,Wandsworth,E01004525,Wandsworth 035A,0.012336732110693457
4416,Wandsworth,E01004526,Wandsworth 035B,0.012387543302183252
4417,Wandsworth,E01004527,Wandsworth 035C,0.012168009645367456
4418,Wandsworth,E01004528,Wandsworth 035D,0.01228219628461617
4419,Wandsworth,E01004529,Wandsworth 035E,0.012223131472141253
4420,Wandsworth,E01004530,Wandsworth 035F,0.012416451554524656
4421,Wandsworth,E01004531,Wandsworth 033A,0.011981952842185636
4422,Wandsworth,E01004532,Wandsworth 032A,0.011956770075765752
4423,Wandsworth,E01004533,Wandsworth 033B,0.01205212964718766
4424,Wandsworth,E01004534,Wandsworth 008A,0.012235822855820073
4425,Wandsworth,E01004535,Wandsworth 007A,0.0126602954191401
4426,Wandsworth,E01004536,Wandsworth 008B,0.012474321367101714
4427,Wandsworth,E01004537,Wandsworth 007B,0.012396083516237085
4428,Wandsworth,E01004538,Wandsworth 007C,0.012526721496316572
4429,Wandsworth,E01004539,Wandsworth 003A,0.011875500600081901
4430,Wandsworth,E01004540,Wandsworth 003B,0.012008319481375807
4431,Wandsworth,E01004541,Wandsworth 007D,0.012598920637725285
4432,Wandsworth,E01004542,Wandsworth 021D,0.011454426941157479
4433,Wandsworth,E01004543,Wandsworth 027A,0.011591000471425823
4434,Wandsworth,E01004544,Wandsworth 021E,0.011537265294667963
4435,Wandsworth,E01004545,Wandsworth 027B,0.011671983842722966
4436,Wandsworth,E01004546,Wandsworth 027C,0.011857545581068295
4437,Wandsworth,E01004547,Wandsworth 029C,0.011637711720902093
4438,Wandsworth,E01004548,Wandsworth 029D,0.011929489234522965
4439,Wandsworth,E01004549,Wandsworth 027D,0.011694507628878009
4440,Wandsworth,E01004550,Wandsworth 017D,0.011267406333391008
4441,Wandsworth,E01004551,Wandsworth 012E,0.012231446153413313
4442,Wandsworth,E01004552,Wandsworth 008C,0.011749932990984606
4443,Wandsworth,E01004553,Wandsworth 015A,0.011760696800587776
4444,Wandsworth,E01004554,Wandsworth 009A,0.011735728314700537
4445,Wandsworth,E01004555,Wandsworth 017E,0.011430519021931504
4446,Wandsworth,E01004556,Wandsworth 009B,0.010962360682461487
4447,Wandsworth,E01004557,Wandsworth 015B,0.011210327384744829
4448,Wandsworth,E01004558,Wandsworth 015C,0.011565234840348406
4449,Wandsworth,E01004559,Wandsworth 015D,0.011413506387686819
4450,Wandsworth,E01004560,Wandsworth 001A,0.011966021340261571
4451,Wandsworth,E01004562,Wandsworth 002B,0.011228757955579607
4452,Wandsworth,E01004563,Wandsworth 002C,0.011795097771248346
4453,Wandsworth,E01004564,Wandsworth 002D,0.011697420486622156
4454,Wandsworth,E01004565,Wandsworth 005A,0.011794023883522126
4455,Wandsworth,E01004566,Wandsworth 001B,0.011813008427843254
4456,Wandsworth,E01004567,Wandsworth 002E,0.011633987612410366
4457,Wandsworth,E01004568,Wandsworth 013A,0.01211534080749307
4458,Wandsworth,E01004569,Wandsworth 023A,0.012156749535512495
4459,Wandsworth,E01004570,Wandsworth 023B,0.012288096283655807
4460,Wandsworth,E01004571,Wandsworth 023C,0.012310846315638516
4461,Wandsworth,E01004572,Wandsworth 016A,0.012176495794857235
4462,Wandsworth,E01004573,Wandsworth 023D,0.012679662371778583
