LSOA11CD,LSOA11NM,population_2021
E01001988,Haringey 034B,1702.62518745661
E01001989,Haringey 033D,1695.724171957
E01001990,Haringey 034C,1712.24926760793
E01001991,Haringey 017A,1375.59139087796
E01001992,Haringey 017B,2187.19308081406
E01001993,Haringey 017C,1756.52460817248
E01001994,Haringey 030A,1807.35899340361
E01001995,Haringey 017D,2536.29110293903
E01001996,Haringey 014C,1688.0010676356
E01001997,Haringey 014D,1668.25543770194
E01001998,Haringey 023A,2327.89212182164
E01001999,Haringey 023B,2631.52929139137
E01002000,Haringey 031A,1978.43273542821
E01002001,Haringey 031B,1722.46820366383
E01002002,Haringey 031C,2702.70784132415
E01002003,Haringey 023C,2226.34352555871
E01002004,Haringey 023D,1720.14891189337
E01002005,Haringey 035A,1457.18206471205
E01002006,Haringey 035B,1420.67077481747
E01002007,Haringey 035C,1483.0658441484
E01002008,Haringey 030B,1243.52088657446
E01002009,Haringey 035D,1368.32243959606
E01002010,Haringey 030C,1680.09748987117
E01002011,Haringey 030D,1919.376864379
E01002013,Haringey 022A,1563.47826139629
E01002014,Haringey 020B,1863.09566497803
E01002015,Haringey 020C,1215.88310968876
E01002016,Haringey 028A,1821.27109291707
E01002017,Haringey 028B,1913.95942831039
E01002018,Haringey 020D,1709.33855780959
E01002019,Haringey 022B,1290.11874352954
E01002020,Haringey 021A,1509.01700820029
E01002021,Haringey 022C,1385.10253408365
E01002022,Haringey 021B,1701.39403308928
E01002023,Haringey 021C,1673.11566239595
E01002024,Haringey 022D,1311.44591896236
E01002025,Haringey 021D,1378.50732219414
E01002026,Haringey 016A,1718.21403166652
E01002027,Haringey 010A,1539.01670920849
E01002028,Haringey 010B,1452.7352321744
E01002029,Haringey 016B,1372.90797794983
E01002030,Haringey 016C,2226.16409942135
E01002031,Haringey 016D,1838.55361622572
E01002032,Haringey 010C,1935.59165430069
E01002033,Haringey 010D,2097.99162185192
E01002034,Haringey 037A,2582.58426982909
E01002036,Haringey 002A,1712.6700091362
E01002037,Haringey 002B,2227.87633395634
E01002038,Haringey 037B,1754.4298915863
E01002039,Haringey 002C,1550.53839051723
E01002040,Haringey 002D,2328.38854086399
E01002041,Haringey 037C,1385.59710778296
E01002042,Haringey 027A,2038.59063198564
E01002043,Haringey 026A,1652.85002229456
E01002044,Haringey 027B,1753.62503123283
E01002045,Haringey 026B,1855.05521917343
E01002046,Haringey 026C,1757.5959033668
E01002047,Haringey 027C,1431.20619362593
E01002048,Haringey 027D,1862.27212405205
E01002049,Haringey 026D,1833.48640567064
E01002050,Haringey 029A,2100.63753348589
E01002051,Haringey 029B,2032.21331930161
E01002052,Haringey 029C,2592.32905269694
E01002053,Haringey 032A,2101.39724706113
E01002054,Haringey 032B,1350.7703332901
E01002055,Haringey 029D,2000.41095030308
E01002056,Haringey 032C,3142.70763844252
E01002057,Haringey 032D,1752.39983484149
E01002058,Haringey 031D,1560.46141067147
E01002059,Haringey 028C,1569.82172289491
E01002060,Haringey 028D,1687.75105363131
E01002061,Haringey 036A,1449.89725776017
E01002062,Haringey 034D,1766.06124833226
E01002063,Haringey 036B,1506.65511763096
E01002064,Haringey 036C,1493.99392682314
E01002065,Haringey 036D,1610.0371311903
E01002066,Haringey 025A,2402.05725085735
E01002067,Haringey 024A,2073.93201327324
E01002068,Haringey 025B,2831.74253918231
E01002069,Haringey 024B,2125.38012129068
E01002070,Haringey 024C,2452.2090177536
E01002071,Haringey 025C,1478.79965567589
E01002072,Haringey 025D,1892.98571115732
E01002073,Haringey 024D,1775.79256755114
E01002074,Haringey 012A,2125.58453071117
E01002075,Haringey 015A,1983.14052751451
E01002076,Haringey 015B,1622.53823426366
E01002077,Haringey 012B,2104.86981284618
E01002078,Haringey 015C,2624.84569574799
E01002079,Haringey 012C,1897.80890876055
E01002080,Haringey 015D,5044.58947121957
E01002081,Haringey 012D,1890.11631926894
E01002082,Haringey 013A,1561.97099911561
E01002083,Haringey 019A,1534.74251523614
E01002084,Haringey 019B,1810.45156582686
E01002085,Haringey 019C,2204.71775195003
E01002086,Haringey 013B,1448.2926489808
E01002087,Haringey 019D,1760.22369474173
E01002088,Haringey 013C,1688.54260347778
E01002089,Haringey 013D,1058.82901746035
E01002090,Haringey 005A,1576.23408482969
E01002091,Haringey 006A,1962.9356892705
E01002092,Haringey 006B,1623.48395858705
E01002093,Haringey 005B,2038.02046713233
E01002094,Haringey 006C,1401.68121048622
E01002095,Haringey 006D,1708.3803856615
E01002096,Haringey 005C,1689.70107012987
E01002097,Haringey 005D,1679.95376610756
E01002098,Haringey 007A,1933.52246113122
E01002099,Haringey 008A,1775.36028454453
E01002100,Haringey 008B,1581.33193045855
E01002101,Haringey 007B,1637.09802434221
E01002102,Haringey 007C,2426.43877663091
E01002103,Haringey 008C,2300.22486817837
E01002104,Haringey 008D,1514.31302583218
E01002105,Haringey 007D,1566.25910232961
E01002106,Harrow 008A,2106.91539205611
E01002107,Harrow 012A,1810.4231922375
E01002108,Harrow 008B,1836.7551472187
E01002109,Harrow 008C,1960.39707966149
E01002110,Harrow 008D,1758.29979567137
E01002111,Harrow 008E,2147.62218075991
E01002112,Harrow 001A,2138.8688544437
E01002113,Harrow 002A,1504.58793715999
E01002114,Harrow 001B,2074.37000542983
E01002115,Harrow 002B,1586.28715142282
E01002116,Harrow 002C,1793.61984498426
E01002117,Harrow 002D,3114.81998549402
E01002118,Harrow 002E,1770.83946263464
E01002119,Harrow 007A,2573.82059621811
E01002120,Harrow 007B,1317.4171144329
E01002121,Harrow 007C,1710.64606748521
E01002122,Harrow 007D,2005.50876569748
E01002123,Harrow 007E,1736.55730986595
E01002124,Harrow 010A,1890.18550944328
E01002125,Harrow 010B,1866.35660904646
E01002126,Harrow 023A,4746.37247221917
E01002127,Harrow 023B,1863.43273156881
E01002128,Harrow 020A,2337.90512542427
E01002129,Harrow 023C,2833.93636088446
E01002130,Harrow 020B,3147.44215227664
E01002131,Harrow 023D,1784.25119614601
E01002132,Harrow 029A,2046.929055796
E01002133,Harrow 027A,2154.70622910291
E01002134,Harrow 029B,1643.74784101048
E01002135,Harrow 029C,1810.22171063162
E01002136,Harrow 027B,1881.28616422974
E01002137,Harrow 029D,1908.73769001873
E01002138,Harrow 027C,1859.34698462486
E01002139,Harrow 006A,1563.60568320751
E01002140,Harrow 005A,1713.14555310458
E01002141,Harrow 005B,1898.51735532284
E01002142,Harrow 005C,1764.58740248159
E01002143,Harrow 005D,1664.49176120758
E01002144,Harrow 004A,1573.90773548253
E01002145,Harrow 005E,1736.49870362319
E01002146,Harrow 004B,1594.72355882141
E01002147,Harrow 004C,1379.06320414994
E01002148,Harrow 006B,1246.41552521661
E01002149,Harrow 004D,1361.07636368275
E01002150,Harrow 006C,2352.44190030545
E01002151,Harrow 006D,1640.47179253772
E01002152,Harrow 006E,1526.16572134153
E01002153,Harrow 019A,1825.44463193417
E01002154,Harrow 015A,3249.45341358212
E01002155,Harrow 019B,1717.21448037629
E01002156,Harrow 015B,1510.92281848565
E01002157,Harrow 019C,1713.18687492609
E01002158,Harrow 019D,1511.82732145488
E01002159,Harrow 021A,1822.51880350709
E01002160,Harrow 021B,2355.5217599757
E01002161,Harrow 021C,2077.08003550768
E01002162,Harrow 015C,1906.36401776969
E01002163,Harrow 015D,1713.13602579385
E01002164,Harrow 021D,1917.43930067867
E01002165,Harrow 017A,1831.38639648259
E01002166,Harrow 017B,1636.76739227772
E01002167,Harrow 017C,1793.87863045931
E01002168,Harrow 017D,1641.38591367006
E01002169,Harrow 017E,1634.55563005805
E01002170,Harrow 033A,1342.61515945196
E01002171,Harrow 033B,1641.79801189899
E01002172,Harrow 033C,1840.62810056086
E01002173,Harrow 033D,1817.36826273799
E01002174,Harrow 033E,1702.79730042815
E01002175,Harrow 033F,1561.68823829293
E01002176,Harrow 033G,1668.62068218361
E01002177,Harrow 033H,1467.26700563729
E01002178,Harrow 033I,1613.50577309728
E01002179,Harrow 013A,2390.59744668007
E01002180,Harrow 013B,2562.37291491777
E01002181,Harrow 020C,2590.93595357984
E01002182,Harrow 020D,2250.59654176235
E01002183,Harrow 013C,2039.25105643272
E01002184,Harrow 013D,2121.56007225811
E01002185,Harrow 009A,1629.98375457525
E01002186,Harrow 009B,2103.93603822403
E01002187,Harrow 009C,1873.68005323783
E01002188,Harrow 016A,1690.69403234869
E01002189,Harrow 016B,1804.81928497553
E01002190,Harrow 009D,1814.75559194396
E01002191,Harrow 022A,2107.77716768999
E01002192,Harrow 016C,1829.58734980226
E01002193,Harrow 016D,1799.45011122525
E01002194,Harrow 022B,1811.77642689645
E01002195,Harrow 022C,1798.07230655104
E01002196,Harrow 022D,1958.7758154273
E01002197,Harrow 012B,1421.84810709953
E01002198,Harrow 010C,1759.18229848146
E01002199,Harrow 012C,1515.52711927891
E01002200,Harrow 010D,2188.47594838031
E01002201,Harrow 012D,1856.29759289324
E01002202,Harrow 012E,2207.02226734161
E01002203,Harrow 010E,1864.86847703904
E01002204,Harrow 032A,1672.93865461648
E01002206,Harrow 032B,1622.05246117711
E01002207,Harrow 032C,1728.19151765108
E01002208,Harrow 025A,1436.4091142267
E01002209,Harrow 025B,1905.78602647781
E01002210,Harrow 032D,1581.51839137636
E01002211,Harrow 028A,1375.50157737732
E01002212,Harrow 028B,1976.8918844033
E01002213,Harrow 027D,3545.28416776657
E01002214,Harrow 031A,1908.25829100609
E01002215,Harrow 031B,1675.04679298401
E01002216,Harrow 028C,1940.89671969507
E01002217,Harrow 028D,2115.6713039875
E01002218,Harrow 030A,2053.73659561574
E01002219,Harrow 030B,1773.07023628149
E01002220,Harrow 031C,1441.8050442934
E01002221,Harrow 030C,1551.05237942934
E01002222,Harrow 030D,1659.57701778412
E01002223,Harrow 031D,1821.18752667308
E01002224,Harrow 031E,1671.30601739883
E01002225,Harrow 001C,1765.72088954008
E01002226,Harrow 001D,2482.30019688606
E01002227,Harrow 003A,1802.21723129554
E01002228,Harrow 003B,2456.93293188419
E01002229,Harrow 003C,1967.32985354302
E01002230,Harrow 003D,2137.85518139823
E01002231,Harrow 013E,1953.97892186046
E01002232,Harrow 011A,2498.09204253554
E01002233,Harrow 011B,2756.70103216171
E01002234,Harrow 011C,1899.88109520078
E01002235,Harrow 011D,1856.03361690044
E01002236,Harrow 011E,2128.09864974022
E01002237,Harrow 024A,1984.55300021172
E01002238,Harrow 024B,1794.05264152726
E01002239,Harrow 025C,2227.31359573454
E01002240,Harrow 024C,2149.01096713543
E01002241,Harrow 025D,1791.16354715824
E01002242,Harrow 024D,2091.02560719848
E01002243,Havering 013A,1990.95526786149
E01002244,Havering 011A,1860.70868020435
E01002245,Havering 011B,1731.52057488263
E01002246,Havering 017A,1868.65329704408
E01002247,Havering 017B,1968.78765197098
E01002248,Havering 017C,1945.34741687588
E01002249,Havering 017D,4606.99885540828
E01002250,Havering 017E,2153.06670330992
E01002251,Havering 017F,1507.36932056621
E01002252,Havering 018A,1650.17015494586
E01002253,Havering 019A,1587.86267239908
E01002254,Havering 019B,1649.1653747065
E01002255,Havering 022A,1560.61847823205
E01002256,Havering 018B,1602.74520680329
E01002257,Havering 019C,1852.92315062035
E01002258,Havering 018C,1689.11522893049
E01002259,Havering 018D,1536.29407725923
E01002260,Havering 026A,1739.1701910251
E01002261,Havering 026B,1907.78630876541
E01002262,Havering 026C,1840.951511994
E01002263,Havering 026D,1667.38729420395
E01002264,Havering 026E,1830.14022797346
E01002265,Havering 025A,1437.7797432184
E01002266,Havering 027A,1517.41482378967
E01002267,Havering 027B,1788.29458153248
E01002268,Havering 010A,1841.09996052586
E01002269,Havering 010B,1725.62217873036
E01002270,Havering 015A,1756.20622412115
E01002271,Havering 015B,1576.87284471467
E01002272,Havering 014A,1390.39117312431
E01002273,Havering 015C,1495.6143137778
E01002274,Havering 014B,1663.22858603299
E01002275,Havering 015D,1357.3501868695
E01002276,Havering 001A,2130.73916706202
E01002277,Havering 002A,1810.61208716726
E01002278,Havering 001B,1676.46352593601
E01002279,Havering 002B,1799.71919356885
E01002280,Havering 004A,1805.72554045916
E01002281,Havering 002C,2194.21659564553
E01002282,Havering 004B,2114.52442922816
E01002283,Havering 002D,1729.144886747
E01002284,Havering 004C,2182.50872606039
E01002285,Havering 025B,1559.64885573077
E01002286,Havering 025C,1657.46584644914
E01002287,Havering 023A,1538.47870153189
E01002288,Havering 025D,1589.01758946755
E01002289,Havering 022B,1613.09912186861
E01002290,Havering 025E,1557.21282368898
E01002291,Havering 023B,1392.22120645642
E01002292,Havering 022C,1667.01200546941
E01002293,Havering 007A,3146.01079694927
E01002294,Havering 007B,1537.86557594324
E01002295,Havering 010C,1923.04089251161
E01002296,Havering 007C,1664.35715504345
E01002297,Havering 004D,1526.56889051199
E01002298,Havering 007D,1764.65889151208
E01002299,Havering 002E,1814.93395689875
E01002300,Havering 007E,2044.31356997788
E01002301,Havering 003A,1723.90799590945
E01002302,Havering 005A,1741.17581138015
E01002303,Havering 003B,2131.0725620091
E01002304,Havering 003C,1759.05868971346
E01002305,Havering 005B,1753.77091340149
E01002306,Havering 003D,1596.67064104229
E01002307,Havering 003E,1984.27183660865
E01002308,Havering 005C,1899.33075192677
E01002309,Havering 006A,1924.72969537636
E01002310,Havering 006B,1903.4857602343
E01002311,Havering 006C,1850.85709125645
E01002312,Havering 001C,1745.27393764052
E01002313,Havering 001D,2168.8414345755
E01002314,Havering 004E,1734.2458062768
E01002315,Havering 006D,1780.56247079372
E01002316,Havering 004F,2054.45211484283
E01002317,Havering 014C,1682.79973554239
E01002318,Havering 014D,1520.148478508
E01002319,Havering 016A,1932.71952919662
E01002320,Havering 021A,1515.24155566096
E01002321,Havering 021B,1802.9453834109
E01002322,Havering 021C,1929.55483173409
E01002323,Havering 021D,1610.96016778052
E01002324,Havering 021E,1743.28502529953
E01002325,Havering 011C,2035.63824900406
E01002326,Havering 005D,1830.01119619608
E01002327,Havering 009A,1587.19592071325
E01002328,Havering 009B,1734.53044530749
E01002329,Havering 011D,1979.03193563968
E01002330,Havering 011E,1690.02553494547
E01002331,Havering 005E,1568.21023174748
E01002332,Havering 009C,1659.45882557333
E01002333,Havering 008A,1266.83868056536
E01002334,Havering 008B,1884.80348653942
E01002335,Havering 009D,1483.44807621837
E01002336,Havering 008C,1714.74294957519
E01002337,Havering 012A,1423.61580295852
E01002338,Havering 009E,1528.229529351
E01002339,Havering 008D,1596.11505096406
E01002340,Havering 009F,1568.31761747599
E01002341,Havering 008E,1334.32744999416
E01002342,Havering 030A,1645.07777380943
E01002343,Havering 029A,1820.29674142729
E01002344,Havering 029B,1963.44020594125
E01002345,Havering 030B,1898.16841998827
E01002346,Havering 030C,1676.64828634728
E01002347,Havering 030D,1588.83188268517
E01002348,Havering 029C,1534.32309385567
E01002349,Havering 029D,1553.31876282113
E01002350,Havering 016B,1722.10930177569
E01002351,Havering 016C,1665.7977322042
E01002352,Havering 016D,2140.51277083904
E01002353,Havering 013B,2035.94547668844
E01002354,Havering 012B,1387.52719178796
E01002355,Havering 014E,1516.95866918564
E01002356,Havering 013C,2154.73519676924
E01002358,Havering 016E,1935.83404135704
E01002359,Havering 020A,1258.25348724425
E01002360,Havering 020B,1644.00169722736
E01002361,Havering 020C,1894.53549046442
E01002362,Havering 022D,1670.69990620017
E01002363,Havering 020D,1492.47267064638
E01002364,Havering 023C,1298.35628834367
E01002365,Havering 023D,1320.91655008961
E01002366,Havering 023E,1562.51370388269
E01002367,Havering 020E,1700.8171810396
E01002368,Havering 028A,2455.41625819189
E01002369,Havering 028B,1981.34573930191
E01002370,Havering 028C,2422.12721408247
E01002371,Havering 028D,1969.89883583784
E01002372,Havering 027C,1547.10563177057
E01002373,Havering 027D,1875.55316519737
E01002374,Havering 027E,1771.30248894444
E01002375,Havering 028E,1682.68845766783
E01002376,Havering 012C,1745.67830477655
E01002377,Havering 010D,2148.4999165982
E01002378,Havering 010E,1611.15971681476
E01002379,Havering 012D,1542.32106170058
E01002380,Havering 012E,1757.53876458574
E01002381,Havering 012F,1578.52527171466
E01002382,Havering 014F,1778.76777251065
E01002383,Havering 010F,1570.49585390091
E01002384,Havering 019D,1758.84800372459
E01002385,Havering 024A,1585.54117198709
E01002386,Havering 022E,1833.02432663552
E01002387,Havering 024B,1743.53396683833
E01002388,Havering 024C,1454.782085713
E01002389,Havering 024D,1714.95170440273
E01002390,Havering 024E,1430.15662282788
E01002391,Havering 018E,1703.38741827042
E01002392,Hillingdon 020A,1780.87845360254
E01002393,Hillingdon 020B,2181.07246312499
E01002394,Hillingdon 021A,1565.03276556536
E01002395,Hillingdon 021B,1475.23511271179
E01002396,Hillingdon 026A,1877.39831795171
E01002397,Hillingdon 021C,2016.7498666048
E01002398,Hillingdon 021D,1885.53210690618
E01002399,Hillingdon 021E,1753.3625715673
E01002400,Hillingdon 024A,2101.48583425816
E01002401,Hillingdon 024B,2376.04653614946
E01002402,Hillingdon 024C,1621.83164331771
E01002403,Hillingdon 024D,2636.03927516937
E01002404,Hillingdon 024E,2007.66940072179
E01002405,Hillingdon 027A,2051.00499735558
E01002406,Hillingdon 027B,3272.89923353594
E01002407,Hillingdon 030A,3417.8040093407
E01002408,Hillingdon 019A,1471.65030792356
E01002409,Hillingdon 019B,1851.89695630968
E01002410,Hillingdon 017A,2082.48799249902
E01002411,Hillingdon 022A,1990.46125066157
E01002412,Hillingdon 017B,2707.43685933971
E01002413,Hillingdon 022B,1687.62668950483
E01002414,Hillingdon 015A,2839.01188084611
E01002415,Hillingdon 010A,1834.93534936756
E01002416,Hillingdon 008A,1647.6711409986
E01002417,Hillingdon 008B,1961.44321814179
E01002418,Hillingdon 006A,1692.77405082807
E01002419,Hillingdon 006B,1561.74989229068
E01002420,Hillingdon 008C,1646.18045488372
E01002421,Hillingdon 008D,1805.18738541752
E01002422,Hillingdon 018A,1663.35299775004
E01002423,Hillingdon 018B,1817.3264697822
E01002424,Hillingdon 018C,1676.26866573313
E01002425,Hillingdon 018D,1738.45154614741
E01002426,Hillingdon 021F,2041.78413626552
E01002427,Hillingdon 018E,1584.00031590462
E01002428,Hillingdon 018F,1569.08617756521
E01002429,Hillingdon 019C,1474.78226072731
E01002430,Hillingdon 007A,1447.10469996409
E01002431,Hillingdon 006C,1438.26008261368
E01002432,Hillingdon 006D,1431.91572833434
E01002433,Hillingdon 004A,2346.36608695146
E01002434,Hillingdon 007B,1336.20868155133
E01002435,Hillingdon 007C,1611.23605170846
E01002436,Hillingdon 004B,1730.25353694987
E01002437,Hillingdon 006E,1382.45452740788
E01002438,Hillingdon 003A,1438.0178905783
E01002439,Hillingdon 003B,1440.10293302538
E01002440,Hillingdon 003C,1709.56583465877
E01002441,Hillingdon 003D,1643.75551872741
E01002442,Hillingdon 003E,1599.13327879253
